task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
1CCTAA-1450,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 60% - Review & Comment (AHJs),10/11/2018 00:00,12/21/2018 00:00,,,,
1CCTAA-1580,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - Review & Comment (AHJs),5/8/2019 08:00,6/5/2019 17:00,,,,
1CCTAA-1520,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 85/90% - Review & Comment (AHJs),3/6/2019 08:00,4/15/2019 17:00,,,,
1CCTAA-1350,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 30% - Develop,4/12/2018 08:00,9/18/2018 17:00,,,,
1CCTAA-1630,Not Started,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design RFCD - Review & Accept (LAWA),11/27/2019 08:00,12/17/2019 17:00,,,,
1CCTAA-1610,Not Started,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design IFC - QA/QC,11/6/2019 08:00,11/19/2019 17:00,,,,
1CCTAA-1590,In Progress,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design IFC - Comment Resolution\Impl.\Close-out,10/14/2019 08:00,11/5/2019 17:00,,,,
1CCTAA-1570,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - Review & Comment (LAWA),5/8/2019 08:00,5/29/2019 17:00,,,,
1CCTAA-1550,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - QA/QC,4/17/2019 08:00,5/1/2019 17:00,,,,
1CCTAA-1530,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - Develop,2/12/2019 00:00,4/16/2019 00:00,,,,
1CCTAA-1510,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 85/90% - Review & Comment (LAWA),3/6/2019 08:00,3/26/2019 17:00,,,,
1CCTAA-1490,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 85/90% - QA/QC,2/1/2019 00:00,2/11/2019 00:00,,,,
1CCTAA-1470,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 85/90% - Develop,10/26/2018 00:00,1/31/2019 00:00,,,,
1CCTAA-1440,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 60% - Review & Comment (LAWA),10/11/2018 00:00,11/16/2018 17:00,,,,
1CCTAA-1420,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 60% - QA/QC,10/9/2018 08:00,10/11/2018 17:00,,,,
1CCTAA-1400,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 60% - Develop,10/3/2018 08:00,10/8/2018 17:00,,,,
1CCTAA-2070,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 30% - Submit,,10/2/2018 17:00,,,,
1CCTAA-2060,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 30% - QA/QC,9/19/2018 08:00,10/2/2018 17:00,,,,
1CCTAA-2080,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 30% - Review & Comment - CJV Only,10/3/2018 08:00,10/4/2018 17:00,,,,
1CCTAA-2190,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - Submit -Revised,9/3/2019 08:00,9/5/2019 17:00,,,,
1CCTAA-2200,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - Review & Comment (LAWA) - Revised,9/30/2019 08:00,10/11/2019 17:00,,,,
1CCTAA-2180,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - QA/QC - Revised,8/9/2019 08:00,8/30/2019 17:00,,,,
1CCTAA-2170,Completed,LINXS-191113-2-Des.2.4.14.3.12,Arch. (P2A Parking Garage) - Design 100% - Develop - Revised,6/6/2019 00:00,8/8/2019 17:00,,,,
1CCTAA-1970,Not Started,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design AFC - Issue,1/13/2020 08:00,1/13/2020 17:00,,,,
1CCTAA-1920,Not Started,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design IFC - Submit,,11/6/2019 17:00,,,,
1CCTAA-1870,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 100% - Submit,,6/24/2019 00:00,,,,
1CCTAA-1820,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 85/90% - Submit,,4/10/2019 17:00,,,,
1CCTAA-1760,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 60% - Submit,,1/15/2019 17:00,,,,
1CCTAA-1730,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 30% - Interfacing Projects Information Required,,7/13/2018 17:00,,,,
1CCTAA-1790,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 60% - Review & Presentations,1/16/2019 08:00,2/13/2019 17:00,,,,
1CCTAA-1780,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 60% - Review & Comment (AHJs),1/16/2019 08:00,2/12/2019 17:00,,,,
1CCTAA-1940,Not Started,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Prepare RFCD,11/7/2019 08:00,11/13/2019 17:00,,,,
1CCTAA-1890,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 100% - Review & Comment (AHJs),6/26/2019 08:00,7/24/2019 17:00,,,,
1CCTAA-1840,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 85/90% - Review & Comment (AHJs),4/11/2019 08:00,5/8/2019 17:00,,,,
1CCTAA-1720,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 30% - Develop,4/12/2018 08:00,7/13/2018 00:00,,,,
1CCTAA-1930,Not Started,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design RFC - Review & Accept (LAWA),12/4/2019 08:00,12/24/2019 17:00,,,,
1CCTAA-1910,In Progress,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design IFC - QA/QC,10/28/2019 08:00,11/6/2019 17:00,,,,
1CCTAA-1900,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design IFC - Comment Resolution\Impl.\Close-out,7/30/2019 08:00,10/25/2019 17:00,,,,
1CCTAA-1880,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 100% - Review & Comment (LAWA),7/11/2019 00:00,7/29/2019 17:00,,,,
1CCTAA-1860,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 100% - QA/QC,5/23/2019 08:00,6/24/2019 00:00,,,,
1CCTAA-1850,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 100% - Develop,4/11/2019 08:00,5/22/2019 17:00,,,,
1CCTAA-1830,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 85/90% - Review & Comment (LAWA),4/11/2019 08:00,5/1/2019 17:00,,,,
1CCTAA-1810,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 85/90% - QA/QC,3/26/2019 08:00,4/10/2019 17:00,,,,
1CCTAA-1800,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 85/90% - Develop,1/16/2019 08:00,3/25/2019 00:00,,,,
1CCTAA-1770,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 60% - Review & Comment (LAWA),1/16/2019 08:00,2/5/2019 17:00,,,,
1CCTAA-1750,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 60% - QA/QC,1/2/2019 00:00,1/15/2019 17:00,,,,
1CCTAA-1740,Completed,LINXS-191113-2-Des.2.4.14.3.13,Arch. (P2B Parking Garage) - Design 60% - Develop - Architecture,9/24/2018 00:00,12/31/2018 00:00,,,,
1ECTAA-1360,Not Started,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design AFC - Issue",1/7/2020 08:00,1/7/2020 17:00,,,,
1ECTAA-1350,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - Submit",,8/20/2019 17:00,,,,
1ECTAA-1340,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 30% - Review - Cultural Affairs Commission",6/18/2018 08:00,6/22/2018 17:00,,,,
1ECTAA-1320,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - Comment Resolution\Impl.\Close-out - Sys (Comm. & PDS)",8/7/2019 08:00,8/13/2019 17:00,,,,
1ECTAA-1310,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Develop - Systems (Comm. & PDS)",1/22/2019 00:00,4/3/2019 00:00,,,,
1ECTAA-1300,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - Develop - Systems (Comm. & PDS)",9/24/2018 08:00,1/4/2019 17:00,,,,
1ECTAA-1290,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Develop - Systems (Comm. & PDS)",7/27/2018 08:00,9/7/2018 17:00,,,,
1ECTAA-1280,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 30% - Develop - Systems (Comm. & PDS)",3/16/2018 08:00,6/15/2018 00:00,,,,
1ECTAA-1270,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Submit",,4/17/2019 17:00,,,,
1ECTAA-1260,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - Submit",,1/18/2019 17:00,,,,
1ECTAA-1055,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Submit",,9/21/2018 17:00,,,,
1ECTAA-1030,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 30% - Interfacing Projects Information Required",,6/15/2018 17:00,,,,
1ECTAA-1080,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Review & Presentations",9/24/2018 08:00,10/22/2018 17:00,,,,
1ECTAA-1000,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Program Verification",2/15/2018 08:00,3/15/2018 00:00,,,,
1ECTAA-1070,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Review & Comment (AHJs)",10/25/2018 08:00,12/21/2018 00:00,,,,
1ECTAA-1200,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - Review & Accept (AHJs)",8/21/2019 08:00,9/5/2019 08:00,,,,
1ECTAA-1160,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Review & Comment (AHJs)",4/26/2019 08:00,5/23/2019 17:00,,,,
1ECTAA-1120,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - Review & Comment (AHJs)",2/7/2019 00:00,3/26/2019 17:00,,,,
1ECTAA-1020,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 30% - Review - CJV Only",6/18/2018 08:00,6/22/2018 17:00,,,,
1ECTAA-1010,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 30% - Develop - Arch, VS & Signage",3/16/2018 08:00,6/15/2018 00:00,,,,
1ECTAA-1190,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - Review & Accept (LAWA)",8/21/2019 08:00,9/11/2019 00:00,,,,
1ECTAA-1180,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - QA/QC",8/14/2019 08:00,10/31/2019 17:00,,,,
1ECTAA-1170,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - Comment Resolution\Impl.\Close-out - Arch, VS & Signage",8/7/2019 08:00,8/13/2019 17:00,,,,
1ECTAA-1150,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Review & Comment (LAWA)",4/26/2019 08:00,5/16/2019 17:00,,,,
1ECTAA-1140,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - QA/QC",4/4/2019 08:00,4/17/2019 17:00,,,,
1ECTAA-1130,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Develop - Arch, VS & Signage",1/22/2019 00:00,4/3/2019 00:00,,,,
1ECTAA-1110,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - Review & Comment (LAWA)",2/7/2019 00:00,3/19/2019 17:00,,,,
1ECTAA-1100,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - QA/QC",1/7/2019 08:00,1/18/2019 17:00,,,,
1ECTAA-1090,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - Develop - Arch, VS & Signage",9/24/2018 08:00,1/4/2019 17:00,,,,
1ECTAA-1060,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Review & Comment (LAWA)",10/25/2018 08:00,11/15/2018 17:00,,,,
1ECTAA-1050,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - QA/QC",9/10/2018 08:00,9/21/2018 17:00,,,,
1ECTAA-1040,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Develop - Arch, VS & Signage",6/25/2018 08:00,9/7/2018 17:00,,,,
1ECTAA-LIG,In Progress,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design - Lighting",2/15/2018 08:00,1/7/2020 17:00,,,,
1ECTAA-WAY,In Progress,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design - Wayfinding",2/15/2018 08:00,1/7/2020 17:00,,,,
1ECTAA-1410,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #1 - Comment Resolution \Close-out - Landscaping",8/7/2019 08:00,8/13/2019 17:00,,,,
1ECTAA-1065,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 60% - Resubmit 1 & 2",9/24/2018 08:00,10/24/2018 17:00,,,,
1ECTAA-1420,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - SPRP Design Review Process",12/5/2018 00:00,8/2/2019 00:00,,,,
1ECTAA-1430,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 85/90% - Reject + Re-Submit 1, 2 & 3",1/22/2019 00:00,2/27/2019 00:00,,,,
1ECTAA-1440,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Resubmit",4/18/2019 08:00,4/25/2019 00:00,,,,
1ECTAA-1450,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Revise",5/17/2019 00:00,6/12/2019 00:00,,,,
1ECTAA-1470,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Submit",,7/16/2019 17:00,,,,
1ECTAA-1460,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - QA/QC",6/13/2019 00:00,7/16/2019 17:00,,,,
1ECTAA-1480,Completed,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design 100% - Review & Comment (LAWA)",7/17/2019 08:00,8/6/2019 17:00,,,,
1ECTAA-1510,Not Started,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #2 - Submit",,11/20/2019 17:00,,,,
1ECTAA-1500,Not Started,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #2 - QA/QC",11/8/2019 08:00,11/20/2019 17:00,,,,
1ECTAA-1490,In Progress,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #2 - Comment Resolution\Impl.\Close-out - Arch, VS & Signage",9/30/2019 08:00,11/7/2019 17:00,,,,
1ECTAA-1520,Not Started,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design RFCD #2 - Review & Accept (LAWA)",11/28/2019 08:00,12/18/2019 17:00,,,,
1ECTAA-1550,Not Started,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #2 - Submit",,12/10/2019 17:00,,,,
1ECTAA-1540,Not Started,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #2 - QA/QC",11/25/2019 08:00,12/10/2019 17:00,,,,
1ECTAA-1530,In Progress,LINXS-191113-2-Des.2.4.14.3.14,"Arch. (E CTA Station incl P1, P7 Walkways) - Design IFC #2 - Comment Resolution \Close-out - Landscaping",9/30/2019 08:00,11/7/2019 17:00,,,,
2WITFA-1330,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design IFC - Submit,,9/23/2019 17:00,,,,
2WITFA-1320,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 30% - Review - Cultural Affairs Commission,6/18/2018 08:00,6/22/2018 17:00,,,,
2WITFA-1300,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design IFC - Comment Resolution\Impl.\Close-out - Sys (Comm. & PDS),8/22/2019 08:00,8/28/2019 17:00,,,,
2WITFA-1290,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - Develop - Systems (Comm. & PDS),1/31/2019 00:00,4/10/2019 00:00,,,,
2WITFA-1280,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - Develop - Systems (Comm. & PDS),9/28/2018 08:00,1/10/2019 17:00,,,,
2WITFA-1270,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Develop - Systems (Comm. & PDS),6/25/2018 08:00,9/14/2018 17:00,,,,
2WITFA-1260,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 30% - Develop - Systems (Comm. & PDS),3/30/2018 08:00,6/15/2018 00:00,,,,
2WITFA-1145,Completed,LINXS-191113-2-Des.2.4.14.3.15,"Arch. (W ITF Station incl Garage Walkways) - Design 100% - Submit & Resubmits (1,2 &3)",4/26/2019 17:00,5/7/2019 17:00,,,,
2WITFA-1105,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - Submit,,1/30/2019 00:00,,,,
2WITFA-1055,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Submit,,9/27/2018 17:00,,,,
2WITFA-1030,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 30% - Interfacing Projects Information Required,,6/15/2018 17:00,,,,
2WITFA-1080,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Review & Presentations,9/28/2018 08:00,10/26/2018 17:00,,,,
2WITFA-1000,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Program Verification,3/16/2018 08:00,3/29/2018 00:00,,,,
2WITFA-1070,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Review & Comment (AHJs),10/25/2018 08:00,11/26/2018 17:00,,,,
2WITFA-1250,Not Started,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design AFC - Issue,12/17/2019 08:00,12/17/2019 17:00,,,,
2WITFA-1200,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Prepare RFCD,9/24/2019 08:00,10/25/2019 17:00,,,,
2WITFA-1160,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - Review & Comment (AHJs),5/8/2019 08:00,6/5/2019 17:00,,,,
2WITFA-1120,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - Review & Comment (AHJs),1/31/2019 08:00,2/27/2019 17:00,,,,
2WITFA-1020,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 30% - Review - CJV Only,6/18/2018 08:00,6/22/2018 17:00,,,,
2WITFA-1010,Completed,LINXS-191113-2-Des.2.4.14.3.15,"Arch. (W ITF Station incl Garage Walkways) - Design 30% - Develop - Arch, VS & Signage",3/30/2018 08:00,6/15/2018 00:00,,,,
2WITFA-1190,In Progress,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design RFC - Review & Accept (LAWA),10/28/2019 08:00,11/15/2019 17:00,,,,
2WITFA-1180,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design IFC - QA/QC,8/29/2019 08:00,9/23/2019 17:00,,,,
2WITFA-1170,Completed,LINXS-191113-2-Des.2.4.14.3.15,"Arch. (W ITF Station incl Garage Walkways) - Design IFC - Comment Resolution\Impl.\Close-out - Arch, VS & Signage",8/22/2019 08:00,8/28/2019 17:00,,,,
2WITFA-1150,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - Review & Comment (LAWA),5/8/2019 08:00,5/29/2019 17:00,,,,
2WITFA-1140,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - QA/QC,4/11/2019 08:00,4/29/2019 17:00,,,,
2WITFA-1130,Completed,LINXS-191113-2-Des.2.4.14.3.15,"Arch. (W ITF Station incl Garage Walkways) - Design 100% - Develop - Arch, VS & Signage",1/31/2019 08:00,4/10/2019 00:00,,,,
2WITFA-1110,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - Review & Comment (LAWA),1/31/2019 08:00,2/20/2019 17:00,,,,
2WITFA-1100,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - QA/QC,1/11/2019 08:00,1/30/2019 00:00,,,,
2WITFA-1090,Completed,LINXS-191113-2-Des.2.4.14.3.15,"Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - Develop - Arch, VS & Signage",9/28/2018 08:00,1/10/2019 17:00,,,,
2WITFA-1060,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Review & Comment (LAWA),10/25/2018 08:00,11/15/2018 17:00,,,,
2WITFA-1050,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - QA/QC,9/17/2018 08:00,9/27/2018 17:00,,,,
2WITFA-1040,Completed,LINXS-191113-2-Des.2.4.14.3.15,"Arch. (W ITF Station incl Garage Walkways) - Design 60% - Develop - Arch, VS & Signage",6/25/2018 08:00,9/14/2018 17:00,,,,
2WITFA-LIG,In Progress,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design - Lighting,3/16/2018 08:00,12/17/2019 17:00,,,,
2WITFA-WAY,In Progress,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design - Wayfinding,3/16/2018 08:00,12/17/2019 17:00,,,,
2WITFA-1370,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design IFC - Comment Resolution \Impl\Close-out - Landscaping,8/22/2019 08:00,8/28/2019 17:00,,,,
2WITFA-1390,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Revised1 - Submit,9/28/2018 08:00,10/11/2018 17:00,,,,
2WITFA-1400,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 60% - Revised2 - Submit,10/12/2018 08:00,10/24/2018 17:00,,,,
2WITFA-1410,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - SPRP Design Review Process,9/28/2018 08:00,8/2/2019 00:00,,,,
2WITFA-1360,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - Develop - Landscaping,1/31/2019 08:00,4/10/2019 17:00,,,,
2WITFA-1350,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 85/90% - Develop - Landscaping,9/28/2018 08:00,1/10/2019 17:00,,,,
2WITFA-1440,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - Submit Revise,,7/22/2019 00:00,,,,
2WITFA-1450,Completed,LINXS-191113-2-Des.2.4.14.3.15,Arch. (W ITF Station incl Garage Walkways) - Design 100% - Review & Comment (LAWA) Revise,7/31/2019 08:00,8/21/2019 17:00,,,,
